City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,swakopmund,-22.6833,14.5333,55.98,87,1,3.0,NA,1685056558
366,gumel,12.6279,9.3912,92.34,33,57,7.45,NG,1685056559
367,saudarkrokur,65.7461,-19.6394,42.22,70,82,6.55,IS,1685056559
368,tejen,37.3834,60.5054,73.62,16,2,2.08,TM,1685056559
369,ndende,-2.4008,11.3581,75.52,97,92,1.28,GA,1685056559
370,saldanha,-33.0117,17.9442,57.78,61,66,10.78,ZA,1685056207
371,afaahiti,-17.75,-149.2833,84.07,75,28,7.92,PF,1685056035
372,acarau,-2.8856,-40.12,78.67,84,46,9.17,BR,1685056285
373,lorengau,-2.0226,147.2712,81.01,78,100,2.95,PG,1685056158
374,tan-tan,28.438,-11.1032,64.26,81,7,6.91,MA,1685056560
375,freetown,8.484,-13.2299,80.04,82,99,2.01,SL,1685056560
376,turpan,42.9333,89.1667,76.96,23,84,7.96,CN,1685056560
377,bubaque,11.2833,-15.8333,82.15,77,100,12.48,GW,1685056238
378,port blair,11.6667,92.75,78.84,83,20,2.3,IN,1685056561
379,nemuro,43.3236,145.575,50.2,83,2,7.43,JP,1685056246
380,el kala,36.8956,8.4433,63.01,92,23,0.72,DZ,1685056561
381,la passe,45.5549,-0.8967,61.03,78,0,16.53,FR,1685056037
382,massaguet,12.4755,15.4365,91.11,38,88,7.61,TD,1685056561
383,taseyevo,57.2169,94.8978,39.74,71,70,2.57,RU,1685056561
384,tshikapa,-6.4167,20.8,76.53,64,45,1.63,CD,1685056562
385,mumford,5.2618,-0.759,80.08,85,69,6.4,GH,1685056562
386,manas,42.7275,47.6785,67.42,88,100,6.71,RU,1685056562
387,hood river,45.7054,-121.5215,81.63,32,75,5.01,US,1685056365
388,novodvinsk,64.4165,40.8122,48.78,85,62,5.53,RU,1685056562
389,la'ie,21.6477,-157.9253,84.16,63,84,11.01,US,1685056294
390,masterton,-40.9597,175.6575,60.89,70,17,9.78,NZ,1685056563
391,walvis bay,-22.9575,14.5053,56.08,80,0,16.58,NA,1685056216
392,gavrilov-yam,57.3018,39.8533,60.64,96,65,5.01,RU,1685056563
393,lompoc,34.6391,-120.4579,73.02,70,35,15.99,US,1685056080
394,kalinkavichy,52.1323,29.3257,56.32,70,28,2.64,BY,1685056564
395,tadmur,34.5608,38.2805,70.23,39,1,5.12,SY,1685056381
396,jati,24.3539,68.2671,82.56,84,59,22.17,PK,1685056564
397,kirensk,57.7853,108.1119,38.68,94,100,4.12,RU,1685056139
398,kindia,10.0569,-12.8658,69.89,94,100,1.95,GN,1685056238
399,al bawiti,28.3492,28.8659,81.81,23,100,11.74,EG,1685056276
400,enewetak,11.3474,162.3373,82.27,77,97,15.43,MH,1685056064
401,aoulef,26.9667,1.0833,83.59,9,19,7.52,DZ,1685056565
402,st. john's,47.5649,-52.7093,40.68,94,100,8.05,CA,1685055927
403,kondrovo,54.8064,35.9278,52.29,89,21,3.8,RU,1685056565
404,mandalgovi,45.7625,106.2708,44.65,57,83,5.64,MN,1685056565
405,yima,34.7381,111.8839,64.98,74,99,1.81,CN,1685056302
406,robore,-18.3333,-59.75,80.31,56,11,7.43,BO,1685056566
407,aykhal,66.0,111.5,30.76,81,97,9.42,RU,1685056049
408,veraval,20.9,70.3667,83.44,75,2,17.74,IN,1685056566
409,remire-montjoly,4.9167,-52.2667,75.24,100,20,2.3,GF,1685056177
410,tulun,54.5611,100.5792,40.19,71,100,12.21,RU,1685056572
411,newport,51.5877,-2.9984,60.62,87,25,6.78,GB,1685056365
412,houma,29.5958,-90.7195,84.2,66,86,6.51,US,1685056479
413,luckeesarai,25.1833,86.0833,78.58,69,1,3.91,IN,1685056572
414,jayapura,-2.5333,140.7,83.59,86,90,4.56,ID,1685056120
415,hadibu,12.65,54.0333,84.24,72,1,6.35,YE,1685056253
416,nha trang,12.25,109.1833,77.0,81,89,4.0,VN,1685056355
417,north bay,46.3168,-79.4663,62.62,37,20,8.05,CA,1685056573
418,kavieng,-2.5744,150.7967,82.51,75,41,1.57,PG,1685056573
419,melekeok village,7.4957,134.6367,79.36,94,100,12.66,PW,1685056573
420,tezu,27.9167,96.1667,69.66,96,85,3.69,IN,1685056574
421,xianshuigu,38.985,117.3828,68.0,77,100,4.47,CN,1685056574
422,naze,28.3667,129.4833,72.52,70,90,9.62,JP,1685056574
423,gadzhiyevo,69.2551,33.3362,46.06,56,8,9.19,RU,1685056295
424,kerimaki,61.9167,29.2833,42.75,81,0,4.61,FI,1685056574
425,vanino,49.0869,140.2543,56.88,63,100,4.14,RU,1685056302
426,mil'kovo,55.6078,37.7956,58.05,91,51,5.5,RU,1685056575
427,taulaga,-11.0553,-171.0883,82.22,76,84,9.8,AS,1685056575
428,ad dawadimi,24.5077,44.3924,72.75,29,23,6.98,SA,1685056575
429,lamba,6.3597,124.8122,76.87,89,93,1.16,PH,1685056575
430,nagqu,31.5,92.0,36.55,67,100,9.62,CN,1685056576
431,sola,-13.8833,167.55,79.41,65,100,17.87,VU,1685056576
432,gamba,-2.65,10.0,76.5,94,100,6.15,GA,1685056576
433,knyaze-volkonskoye,48.4642,135.4567,64.74,51,100,13.69,RU,1685056576
434,hovd,48.0056,91.6419,41.88,84,100,4.43,MN,1685056576
435,banda aceh,5.5577,95.3222,80.78,79,96,10.18,ID,1685056577
436,lupane,-18.9315,27.807,57.22,62,0,5.14,ZW,1685056577
437,zavetnoye,47.1194,43.8903,68.52,76,90,7.45,RU,1685056577
438,santo domingo,18.5001,-69.9886,84.04,83,40,5.75,DO,1685056438
439,ciudad de chiautla de tapia,18.2981,-98.6053,94.01,27,24,6.58,MX,1685056577
440,kitimat,54.0524,-128.6534,79.18,45,48,8.01,CA,1685056578
441,kertih,4.5141,103.4483,78.82,94,40,1.14,MY,1685056578
442,monte patria,-30.6919,-70.9467,63.72,56,100,3.85,CL,1685056553
443,galeana,24.8333,-100.0667,71.17,64,52,9.89,MX,1685056578
444,warrnambool,-38.3833,142.4833,53.04,66,97,15.73,AU,1685056578
445,oundle,52.4809,-0.4673,53.69,81,4,5.75,GB,1685056579
446,malango,-2.9627,119.9001,68.67,97,89,1.23,ID,1685056176
447,santa cruz,-17.8,-63.1667,78.85,78,20,14.97,BO,1685056088
448,pacific grove,36.6177,-121.9166,61.43,74,100,12.66,US,1685056052
449,sitka,57.0531,-135.33,55.29,88,100,5.75,US,1685056176
450,guerrero negro,27.9769,-114.0611,66.09,59,94,19.44,MX,1685056193
451,flying fish cove,-10.4217,105.6791,78.48,83,100,12.66,CX,1685056035
452,tabou,4.423,-7.3528,79.63,86,100,6.76,CI,1685056580
453,aasiaat,68.7098,-52.8699,29.84,86,4,7.16,GL,1685056249
454,vel'sk,61.0701,42.0983,57.67,98,99,4.68,RU,1685056580
455,kismayo,-0.3582,42.5454,79.57,77,7,13.85,SO,1685056581
456,andergrove,-21.0833,149.1833,73.65,71,82,7.83,AU,1685056184
457,fale old settlement,-9.3852,-171.2468,83.23,74,16,10.96,TK,1685056300
458,whitecourt,54.1502,-115.6855,67.24,37,75,4.61,CA,1685056581
459,barh,25.4833,85.7167,79.02,67,1,5.91,IN,1685056581
460,port moresby,-9.4431,147.1797,76.42,94,75,6.91,PG,1685056581
461,oodweyne,9.4092,45.064,72.55,79,100,5.14,SO,1685056582
462,behbahan,30.5959,50.2417,84.38,33,45,0.69,IR,1685056582
463,missoula,47.0166,-113.8009,57.6,67,100,5.46,US,1685056535
464,darbhanga,26.1667,85.9,74.64,78,7,5.97,IN,1685056582
465,northam,51.0333,-4.2167,57.61,88,7,3.0,GB,1685056317
466,santana,-0.0583,-51.1817,78.98,100,75,13.8,BR,1685056583
467,karsun,54.1994,46.9827,64.76,67,99,5.93,RU,1685056583
468,ghat,24.9647,10.1728,83.55,13,92,1.57,LY,1685056210
469,kirov,58.5966,49.6601,64.81,70,55,9.37,RU,1685056302
470,jijel,36.8205,5.7667,62.55,88,20,2.3,DZ,1685056583
471,urambo,-5.0667,32.05,69.69,61,54,5.26,TZ,1685056584
472,hillvue,-31.1244,150.915,53.51,58,100,3.44,AU,1685056584
473,anar darah,32.7587,61.654,74.86,15,44,9.95,AF,1685056227
474,prabuty,53.755,19.2055,53.04,83,59,4.0,PL,1685056584
475,nadym,65.5333,72.5167,52.65,55,99,13.6,RU,1685056584
476,na klang,17.3072,102.1889,77.61,85,92,1.74,TH,1685056585
477,loreto,22.2667,-101.9667,84.36,12,69,6.76,MX,1685056585
478,saint-joseph,-21.3667,55.6167,70.18,83,100,13.09,RE,1685056585
479,tazacorte,28.629,-17.9293,67.17,80,100,5.75,ES,1685056585
480,antsiranana,-12.2787,49.2917,71.69,92,3,6.06,MG,1685056192
481,jiaozuo,35.2397,113.2331,68.38,61,92,7.58,CN,1685056585
482,vimmerby,57.6659,15.8552,45.39,54,27,6.42,SE,1685056586
483,ducheng,23.2373,111.5317,78.01,94,39,3.58,CN,1685056586
484,lata,40.1629,-8.3327,56.39,95,3,2.8,PT,1685056586
485,howard springs,-12.497,131.047,69.82,61,30,5.77,AU,1685056237
486,kulunda,52.566,78.9385,53.91,43,100,10.47,RU,1685056587
487,as saffaniyah,27.9708,48.73,82.27,61,0,4.14,SA,1685056587
488,hau-ri,41.2006,129.4703,65.88,54,84,1.86,KP,1685056587
489,kourou,5.1552,-52.6478,75.25,92,100,7.27,GF,1685056587
490,levuka,50.1834,-105.4011,69.62,82,100,12.66,CA,1685056588
491,popayan,2.4382,-76.6132,64.24,95,79,0.16,CO,1685056588
492,tralee,52.2704,-9.7026,52.63,96,12,2.84,IE,1685056290
493,kidal,18.4411,1.4078,92.44,17,5,18.19,ML,1685056588
494,dem'yanovo,60.3511,47.0842,63.09,80,45,9.44,RU,1685056588
495,ta`u,-14.2336,-169.5144,81.82,74,31,11.63,AS,1685056589
496,tsiombe,-25.3,45.4833,66.97,72,2,10.65,MG,1685056063
497,champerico,14.3,-91.9167,86.54,67,34,11.52,GT,1685056589
498,bodo,67.28,14.405,40.77,85,75,26.46,NO,1685056589
499,karnal,29.6833,76.9833,81.93,57,61,6.17,IN,1685056589
500,korem,12.5058,39.5228,57.24,79,54,2.24,ET,1685056590
501,hasaki,35.7333,140.8333,68.4,62,51,12.3,JP,1685056098
502,puerto ayacucho,5.6639,-67.6236,75.09,95,100,4.79,VE,1685056590
503,bryne,58.7354,5.6477,48.97,89,75,16.11,NO,1685056590
504,kiunga,-6.1219,141.2906,72.01,99,100,1.43,PG,1685056590
505,vernon,50.2581,-119.2691,75.11,43,100,1.99,CA,1685056248
506,two rivers,44.1539,-87.5693,61.05,39,0,9.22,US,1685056591
507,rundu,-17.9333,19.7667,60.73,41,3,1.72,NA,1685056591
508,caleta de carquin,-11.0925,-77.6267,72.09,77,46,12.64,PE,1685056591
509,tamandare,-8.7597,-35.1047,77.58,83,29,8.66,BR,1685056591
510,rayon,19.1444,-99.5836,75.07,54,90,0.98,MX,1685056592
511,kingston,17.997,-76.7936,86.22,79,0,1.99,JM,1685056117
512,moquegua,-17.1956,-70.9353,65.41,53,43,3.56,PE,1685056528
513,zhanaozen,43.3,52.8,73.96,25,98,22.97,KZ,1685056592
514,holualoa,19.6228,-155.9522,77.77,80,75,8.05,US,1685056100
515,tofol,5.3248,163.0078,82.58,78,84,10.16,FM,1685056314
516,merowe,18.4833,31.8167,95.81,13,2,13.29,SD,1685056594
517,as sulayyil,20.4607,45.5779,86.25,26,99,5.5,SA,1685056594
518,chokwe,-24.5333,32.9833,69.42,73,36,10.04,MZ,1685056594
519,margate,51.3813,1.3862,51.87,76,13,10.0,GB,1685056337
520,san luis de la loma,17.2706,-100.8939,87.13,59,26,8.1,MX,1685056230
521,shuangjiang,26.1547,109.7138,71.06,92,27,4.34,CN,1685056412
522,coahuayana de hidalgo,18.7,-103.6583,87.96,54,94,6.2,MX,1685056175
523,prado,-17.3411,-39.2208,72.27,89,22,8.63,BR,1685056220
524,slatina,44.4333,24.3667,63.46,85,58,3.74,RO,1685056595
525,posto fiscal rolim de moura,-13.0833,-62.2667,80.01,73,98,1.36,BR,1685056595
526,smithers,54.7804,-127.1743,78.01,29,17,3.18,CA,1685056161
527,san borja,-14.8167,-66.85,75.29,92,26,2.66,BO,1685056595
528,soc trang,9.6033,105.98,80.24,83,95,4.47,VN,1685056596
529,mocajuba,-2.5842,-49.5072,77.85,85,93,2.3,BR,1685056596
530,belyy yar,53.6039,91.3903,44.49,45,0,0.0,RU,1685056050
531,deqen,29.9618,90.7188,43.09,77,43,6.67,CN,1685056596
532,mamuju,-2.6748,118.8885,79.45,82,99,3.76,ID,1685056596
533,lichinga,-13.3128,35.2406,55.47,70,0,2.91,MZ,1685056597
534,boa vista,2.8197,-60.6733,78.78,94,40,3.44,BR,1685056203
535,fort bragg,35.139,-79.006,71.15,66,100,16.11,US,1685056312
536,katsuren-haebaru,26.3369,127.8719,75.22,78,26,11.16,JP,1685056194
537,nueva gerona,21.8833,-82.8,82.67,62,15,15.12,CU,1685056597
538,kharan,28.5833,65.4167,81.63,11,6,3.36,PK,1685056598
539,yatou,37.15,122.3833,64.04,80,59,7.49,CN,1685056598
540,vadso,70.0744,29.7487,43.68,70,75,6.91,NO,1685056228
541,quepos,9.4236,-84.1652,82.6,79,93,6.06,CR,1685056277
542,disa,24.25,72.1667,82.02,73,26,12.1,IN,1685056598
543,nasarawa,8.5294,7.7242,79.2,85,100,1.54,NG,1685056598
544,pechora,65.1472,57.2244,61.23,83,42,10.42,RU,1685056599
545,crane,31.3974,-102.3501,85.14,44,57,16.24,US,1685056248
546,puerto madryn,-42.7692,-65.0385,57.69,37,4,15.3,AR,1685056599
547,desarmes,18.9917,-72.3889,87.39,70,33,4.65,HT,1685056599
548,chipinge,-20.1883,32.6236,55.76,86,26,3.96,ZW,1685056599
549,mwanza,-2.5167,32.9,72.7,57,37,4.09,TZ,1685056600
550,revda,56.801,59.9303,56.68,66,22,2.08,RU,1685056600
551,minas de marcona,-15.2119,-75.1103,60.28,80,14,11.88,PE,1685056216
552,bahia de caraquez,-0.6,-80.4167,78.66,83,70,12.39,EC,1685056600
553,bayganin,48.6947,55.8742,64.96,36,0,9.31,KZ,1685056600
554,awjilah,29.1081,21.2869,78.87,32,73,13.85,LY,1685056600
555,zhaogezhuang,39.7667,118.4,65.71,61,56,4.18,CN,1685056601
556,heniches'k,46.1759,34.8034,62.46,86,33,3.91,UA,1685056601
557,sainte-suzanne,-20.9061,55.6089,71.82,94,75,16.11,RE,1685056601
558,chahuites,16.2833,-94.1833,87.8,63,81,3.51,MX,1685056601
559,shanhecun,44.7,127.2,63.43,54,82,20.85,CN,1685056602
560,humaita,-7.5061,-63.0208,75.7,97,100,3.42,BR,1685056602
561,bereket,39.2446,55.5154,82.56,12,93,21.45,TM,1685056602
562,san antonio oeste,-40.7319,-64.9477,59.29,39,100,19.46,AR,1685056602
563,port antonio,18.18,-76.4612,85.95,71,10,4.43,JM,1685056602
564,n'zeto,-7.2312,12.8666,75.02,90,71,7.05,AO,1685056603
565,haimen,23.1935,116.6142,76.89,91,37,5.88,CN,1685056603
566,bonthe,7.5264,-12.505,81.03,82,100,5.57,SL,1685056603
567,abay,49.6311,72.8539,53.98,71,93,4.21,KZ,1685056603
568,camarillo,34.2164,-119.0376,68.81,67,100,11.5,US,1685056544
569,eha amufu,6.6592,7.7596,78.26,86,90,4.23,NG,1685056603
570,junin de los andes,-39.9504,-71.0694,38.75,89,85,13.82,AR,1685056604
571,aioun,16.6614,-9.6149,88.29,34,97,5.91,MR,1685056604
572,cascais,38.6979,-9.4215,68.05,70,1,15.01,PT,1685056080
